1,271,1285,193,176,159,1,-1,-1,-1
1,273,1051,227,216,261,1,-1,-1,-1
1,275,1481,464,271,238,1,-1,-1,-1
1,279,499,761,378,312,1,-1,-1,-1
1,283,238,575,245,214,1,-1,-1,-1
1,284,398,338,205,205,1,-1,-1,-1
1,287,1394,100,284,105,1,-1,-1,-1
1,288,552,78,154,109,1,-1,-1,-1
2,271,1274,184,196,174,1,-1,-1,-1
2,273,1029,224,263,273,1,-1,-1,-1
2,275,1452,450,306,256,1,-1,-1,-1
2,279,520,773,361,307,1,-1,-1,-1
2,283,219,577,274,235,1,-1,-1,-1
2,284,391,342,211,208,1,-1,-1,-1
2,287,1362,101,281,105,1,-1,-1,-1
2,288,550,78,164,115,1,-1,-1,-1
3,271,1273,182,196,175,1,-1,-1,-1
3,273,1029,218,260,276,1,-1,-1,-1
3,275,1445,446,307,253,1,-1,-1,-1
3,279,511,782,373,298,1,-1,-1,-1
3,283,210,581,277,239,1,-1,-1,-1
3,284,383,346,218,211,1,-1,-1,-1
3,287,1330,101,278,105,1,-1,-1,-1
3,288,547,78,173,121,1,-1,-1,-1
4,271,1273,183,196,171,1,-1,-1,-1
4,273,1030,218,256,274,1,-1,-1,-1
4,275,1438,442,308,250,1,-1,-1,-1
4,279,477,789,422,291,1,-1,-1,-1
4,283,198,588,286,240,1,-1,-1,-1
4,284,376,351,224,215,1,-1,-1,-1
4,287,1297,102,276,104,1,-1,-1,-1
4,288,547,77,173,122,1,-1,-1,-1
5,271,1273,181,195,171,1,-1,-1,-1
5,273,1032,217,252,273,1,-1,-1,-1
5,275,1434,435,308,251,1,-1,-1,-1
5,279,500,809,378,271,1,-1,-1,-1
5,283,186,596,294,242,1,-1,-1,-1
5,284,368,355,230,218,1,-1,-1,-1
5,288,549,77,173,122,1,-1,-1,-1
6,271,1273,180,195,169,1,-1,-1,-1
6,273,1033,217,248,271,1,-1,-1,-1
6,275,1432,431,304,249,1,-1,-1,-1
6,283,177,603,297,245,1,-1,-1,-1
6,284,361,359,237,221,1,-1,-1,-1
6,288,551,80,172,121,1,-1,-1,-1
7,271,1273,179,195,171,1,-1,-1,-1
7,273,1034,216,244,270,1,-1,-1,-1
7,275,1431,427,300,246,1,-1,-1,-1
7,283,167,609,300,249,1,-1,-1,-1
7,284,353,363,243,224,1,-1,-1,-1
7,288,556,81,165,121,1,-1,-1,-1
8,271,1263,179,197,166,1,-1,-1,-1
8,273,1036,216,240,268,1,-1,-1,-1
8,275,1429,423,296,244,1,-1,-1,-1
8,283,159,614,300,256,1,-1,-1,-1
8,284,345,369,244,224,1,-1,-1,-1
