221,242,567,796,93,72,1,-1,-1,-1
222,242,573,796,95,74,1,-1,-1,-1
223,242,579,795,96,76,1,-1,-1,-1
224,242,586,795,98,79,1,-1,-1,-1
225,242,592,795,99,81,1,-1,-1,-1
226,242,598,794,101,83,1,-1,-1,-1
227,242,604,794,102,85,1,-1,-1,-1
228,242,613,794,104,85,1,-1,-1,-1
229,242,621,795,105,86,1,-1,-1,-1
230,242,630,795,107,86,1,-1,-1,-1
231,242,639,795,109,86,1,-1,-1,-1
232,242,647,796,110,87,1,-1,-1,-1
233,242,656,796,112,87,1,-1,-1,-1
234,242,665,796,117,90,1,-1,-1,-1
235,242,674,795,123,93,1,-1,-1,-1
236,242,683,795,128,96,1,-1,-1,-1
237,242,692,795,133,99,1,-1,-1,-1
238,242,701,795,138,102,1,-1,-1,-1
239,242,710,794,144,105,1,-1,-1,-1
240,242,719,794,149,108,1,-1,-1,-1
241,242,734,799,146,103,1,-1,-1,-1
242,242,743,798,150,105,1,-1,-1,-1
243,242,755,799,143,102,1,-1,-1,-1
244,242,769,801,158,109,1,-1,-1,-1
245,242,782,799,157,116,1,-1,-1,-1
246,242,795,804,157,122,1,-1,-1,-1
247,242,811,800,176,138,1,-1,-1,-1
248,242,822,798,180,144,1,-1,-1,-1
249,242,829,799,190,149,1,-1,-1,-1
250,242,852,803,197,147,1,-1,-1,-1
251,242,863,805,204,151,1,-1,-1,-1
252,242,886,804,223,158,1,-1,-1,-1
253,242,895,806,232,163,1,-1,-1,-1
254,242,921,806,256,176,1,-1,-1,-1
255,242,939,809,246,182,1,-1,-1,-1
256,242,969,810,270,188,1,-1,-1,-1
257,242,1012,827,278,190,1,-1,-1,-1
258,242,1037,829,319,211,1,-1,-1,-1
259,242,1063,831,359,232,1,-1,-1,-1
260,242,1088,832,400,253,1,-1,-1,-1
261,242,1113,834,440,274,1,-1,-1,-1
262,242,1184,842,460,293,1,-1,-1,-1
263,242,1254,850,480,311,1,-1,-1,-1
264,242,1331,858,561,351,1,-1,-1,-1
265,242,1407,866,642,390,1,-1,-1,-1
266,242,1485,848,770,509,1,-1,-1,-1
267,242,1647,894,913,531,1,-1,-1,-1
731,243,1982,643,578,322,1,-1,-1,-1
732,243,1883,656,552,289,1,-1,-1,-1
733,243,1798,658,500,276,1,-1,-1,-1
734,243,1712,660,447,262,1,-1,-1,-1
735,243,1644,668,415,244,1,-1,-1,-1
736,243,1576,675,382,225,1,-1,-1,-1
737,243,1525,678,355,214,1,-1,-1,-1
738,243,1474,681,329,203,1,-1,-1,-1
739,243,1423,684,302,192,1,-1,-1,-1
740,243,1382,684,283,186,1,-1,-1,-1
740,245,550,775,108,82,1,-1,-1,-1
741,243,1341,684,263,179,1,-1,-1,-1
741,245,556,775,108,83,1,-1,-1,-1
742,243,1304,688,257,174,1,-1,-1,-1
742,245,562,775,109,84,1,-1,-1,-1
743,243,1267,691,252,169,1,-1,-1,-1
743,245,567,774,109,85,1,-1,-1,-1
744,243,1230,695,246,164,1,-1,-1,-1
744,245,573,774,110,86,1,-1,-1,-1
745,243,1191,699,238,154,1,-1,-1,-1
745,245,579,774,110,86,1,-1,-1,-1
746,243,1171,699,227,153,1,-1,-1,-1
746,245,585,774,111,87,1,-1,-1,-1
747,243,1150,699,215,152,1,-1,-1,-1
747,245,590,773,111,88,1,-1,-1,-1
748,243,1129,700,206,148,1,-1,-1,-1
748,245,596,773,112,89,1,-1,-1,-1
749,243,1107,701,197,144,1,-1,-1,-1
749,245,602,773,112,90,1,-1,-1,-1
750,243,1085,704,191,141,1,-1,-1,-1
750,245,608,772,115,92,1,-1,-1,-1
751,243,1063,706,185,138,1,-1,-1,-1
751,245,614,771,119,94,1,-1,-1,-1
752,243,1043,707,181,137,1,-1,-1,-1
752,245,621,770,122,95,1,-1,-1,-1
753,243,1022,707,177,135,1,-1,-1,-1
753,245,627,769,126,97,1,-1,-1,-1
754,243,1009,709,173,132,1,-1,-1,-1
754,245,633,768,129,99,1,-1,-1,-1
755,243,991,713,169,126,1,-1,-1,-1
755,245,639,767,133,101,1,-1,-1,-1
756,243,973,717,164,120,1,-1,-1,-1
756,245,646,766,136,102,1,-1,-1,-1
757,243,955,721,160,113,1,-1,-1,-1
757,245,652,765,140,104,1,-1,-1,-1
758,243,937,725,155,107,1,-1,-1,-1
758,245,658,764,143,106,1,-1,-1,-1
759,243,918,726,169,105,1,-1,-1,-1
759,245,667,763,145,108,1,-1,-1,-1
760,243,919,729,150,99,1,-1,-1,-1
760,245,675,763,147,110,1,-1,-1,-1
761,243,893,730,155,102,1,-1,-1,-1
761,245,684,762,149,112,1,-1,-1,-1
