1,312,1376,328,163,141,1,-1,-1,-1
1,313,306,595,70,58,1,-1,-1,-1
2,312,1381,330,165,155,1,-1,-1,-1
2,313,308,595,71,59,1,-1,-1,-1
3,312,1374,345,179,154,1,-1,-1,-1
3,313,310,594,71,59,1,-1,-1,-1
4,312,1372,348,184,161,1,-1,-1,-1
4,313,311,594,72,60,1,-1,-1,-1
5,312,1370,354,187,163,1,-1,-1,-1
5,313,313,593,72,60,1,-1,-1,-1
6,312,1364,357,206,177,1,-1,-1,-1
6,313,315,593,73,61,1,-1,-1,-1
7,312,1360,364,219,182,1,-1,-1,-1
7,313,316,592,77,63,1,-1,-1,-1
8,312,1358,365,230,188,1,-1,-1,-1
8,313,316,592,81,65,1,-1,-1,-1
9,312,1365,371,233,187,1,-1,-1,-1
9,313,317,591,86,68,1,-1,-1,-1
10,312,1379,377,221,185,1,-1,-1,-1
10,313,317,591,90,70,1,-1,-1,-1
11,312,1385,375,215,200,1,-1,-1,-1
11,313,318,590,94,72,1,-1,-1,-1
12,313,320,590,95,73,1,-1,-1,-1
13,313,321,589,97,73,1,-1,-1,-1
14,313,323,589,98,74,1,-1,-1,-1
15,313,324,588,100,74,1,-1,-1,-1
16,313,326,588,101,75,1,-1,-1,-1
17,313,327,589,102,74,1,-1,-1,-1
18,313,330,589,101,75,1,-1,-1,-1
19,313,332,588,101,76,1,-1,-1,-1
20,313,335,587,101,78,1,-1,-1,-1
21,313,336,585,103,80,1,-1,-1,-1
22,313,340,586,103,80,1,-1,-1,-1
23,313,342,586,105,83,1,-1,-1,-1
24,313,343,586,107,83,1,-1,-1,-1
25,313,346,586,114,84,1,-1,-1,-1
26,313,347,586,116,85,1,-1,-1,-1
27,313,351,584,111,88,1,-1,-1,-1
28,313,353,583,113,89,1,-1,-1,-1
28,315,275,608,45,34,1,-1,-1,-1
29,313,354,581,117,92,1,-1,-1,-1
29,315,276,608,46,35,1,-1,-1,-1
30,313,355,580,121,95,1,-1,-1,-1
30,315,278,608,46,35,1,-1,-1,-1
31,313,356,579,123,97,1,-1,-1,-1
31,315,279,608,47,36,1,-1,-1,-1
32,313,360,580,124,96,1,-1,-1,-1
32,315,280,607,48,36,1,-1,-1,-1
33,313,363,579,123,96,1,-1,-1,-1
33,315,282,607,48,37,1,-1,-1,-1
34,313,365,582,124,101,1,-1,-1,-1
34,315,283,607,49,37,1,-1,-1,-1
35,313,367,582,128,101,1,-1,-1,-1
35,315,284,607,50,38,1,-1,-1,-1
36,313,369,582,132,102,1,-1,-1,-1
36,315,286,607,50,38,1,-1,-1,-1
37,313,371,582,136,102,1,-1,-1,-1
37,315,287,607,51,39,1,-1,-1,-1
38,313,373,581,138,106,1,-1,-1,-1
38,315,288,606,52,39,1,-1,-1,-1
39,313,375,580,142,109,1,-1,-1,-1
39,315,290,606,52,40,1,-1,-1,-1
40,313,377,579,145,111,1,-1,-1,-1
40,315,291,606,53,40,1,-1,-1,-1
41,313,379,579,149,112,1,-1,-1,-1
41,315,293,606,54,41,1,-1,-1,-1
42,313,381,578,150,114,1,-1,-1,-1
